ID,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,Class
3474,0,0,0,0,0.0909515407385,0,0.880473594188,0,0,0,earn
3475,0,0,0,0,0.989998939986,0,0,0,0,0,earn
3476,0,0,0.876724171833,0,0,0,0.0899384507345,0,0,0,acq
3477,0,0,0,0,0,0,0.935698554979,0,0,0,earn
3478,0,0.293404122883,0,0.125947357582,0.0111194991034,0.0229546988283,0.43357701672,0.0771294137488,0.0282771692773,0,earn
3479,0,0,0.606777994308,0,0,0.120563128415,0.214321863277,0,0,0,acq
3480,0,0.465665086756,0,0,0,0,0,0.159609297498,0.371206898671,0,trade
3481,0,0,0,0,0,0,0.981245584134,0,0,0,earn
3482,0,0.192507616249,0.10177203273,0,0,0,0.691132711586,0,0,0,earn
3483,0.0219326734518,0,0.667366057556,0,0,0,0.3009775614,0,0,0,earn
3484,0.0166670984686,0.0166669738153,0.0166710652897,0.0166670070455,0.849990501018,0.0166674063753,0.0166687537059,0.0166666861643,0.0166671811137,0.0166673270037,earn
3485,0.225095009069,0,0.329436529422,0,0,0.350517438422,0,0,0,0.0761964458232,acq
3486,0.699999973953,0.0333333349252,0.0333333381134,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333506268,0.0333333333518,0.0333333356408,grain
3487,0,0,0,0,0.868950044495,0.102473942643,0,0,0,0,earn
3488,0.699999973529,0.0333333349228,0.0333333380709,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333510915,0.0333333333518,0.0333333356445,grain
3489,0.699999971937,0.033333334943,0.0333333381742,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333525424,0.0333333333518,0.0333333356624,grain
3490,0,0.262100224431,0.232842595916,0,0,0,0.237885325769,0.250834425679,0,0.0145318970734,acq
3491,0,0.800243059591,0.0135399132599,0,0,0,0,0.0741444320809,0.0784596480597,0.0273617555622,money-fx
3492,0,0,0,0.0360118805342,0,0,0,0,0.948299115392,0,grain
3493,0,0,0,0.0420176317998,0.932979224284,0,0,0,0,0,earn
3494,0,0,0,0,0.968965009261,0,0,0,0,0,earn
3495,0,0,0.316833632785,0,0,0,0.658162293028,0,0,0,acq
3496,0,0,0,0,0.949998016675,0,0,0,0,0,earn
3497,0.0166666857668,0.0166666689109,0.0166669289022,0.0166666700185,0.849999556386,0.0166666978938,0.0166667510796,0.0166666855386,0.0166666732833,0.0166666822206,earn
3498,0,0,0,0.156364382329,0,0.296533014621,0.468416491669,0.0347432642265,0.0407165261871,0,crude
3499,0,0.076021170134,0,0,0,0.156499761041,0.657807269296,0,0,0.105055485114,earn
3500,0,0,0,0,0.0457352960056,0.333542432779,0.5748328826,0,0,0.0389115312274,earn
3501,0.169699340279,0.187214258214,0,0,0,0,0,0.62717494815,0,0,money-fx
3502,0,0,0,0,0.960868697558,0,0,0,0,0,earn
3503,0,0.334843115269,0.636577645758,0,0,0,0,0,0,0,acq
3504,0,0,0,0,0.974283920419,0,0,0,0,0,earn
3505,0,0,0,0,0.965384165986,0,0,0,0,0,earn
3506,0,0,0,0,0.630216898513,0,0.327674625814,0,0,0,earn
3507,0.0373700756704,0,0,0,0.0597865728158,0,0.851939136178,0,0,0.045077167405,earn
3508,0,0.551412291387,0,0,0,0,0.438947818148,0,0,0,earn
3509,0,0,0,0,0.933319753752,0.0506774757378,0,0,0,0,earn
3510,0,0,0,0,0.959090547516,0,0,0,0,0,earn
3511,0,0,0,0,0,0,0.918165712917,0,0,0,acq
3512,0,0,0,0,0.98499706902,0,0,0,0,0,earn
3513,0,0,0,0,0.939998095608,0,0,0,0,0,earn
3514,0,0,0,0,0,0.689429806102,0,0.22001506933,0,0.0738846773665,money-fx
3515,0,0,0,0.065146254579,0.902850681448,0,0,0,0,0,earn
3516,0.335310469668,0,0.478390954111,0,0,0,0.149450396767,0,0,0,acq
3517,0,0,0,0,0.984481171007,0,0,0,0,0,earn
3518,0,0,0.408313928566,0,0.530137535042,0,0,0,0,0,earn
3519,0,0,0,0,0.930768528834,0,0,0,0,0,earn
3520,0,0,0,0,0,0,0.965381004511,0,0,0,acq
3521,0,0,0.734340719692,0,0,0,0.191720286803,0,0,0.052061706381,acq
3522,0.0914434379358,0.117090350435,0.0791389728363,0,0,0,0,0,0.708552954216,0,grain
3523,0.016667775188,0.0166679050794,0.0166675041376,0.0166670064421,0.849992645096,0.0166669859928,0.0166677702134,0.0166672751598,0.016667361336,0.0166677713546,earn
3524,0.014285875433,0.0142859839855,0.0142861319749,0.0142861611996,0.871425067382,0.0142862241606,0.0142861166193,0.0142858738539,0.0142859968536,0.0142865685373,earn
3525,0,0,0.18950466718,0,0,0,0.788869288248,0,0,0,acq
3526,0,0,0,0,0.935713405038,0,0,0,0,0,earn
3527,0.11080334777,0.149204572641,0,0,0,0,0,0,0.734157799507,0,trade
3528,0,0,0,0.0254863316616,0.135575400794,0.302725232458,0.491946799727,0,0,0.036571933993,earn
3529,0,0,0.110479582374,0,0,0,0.865275338766,0,0,0,acq
3530,0,0,0,0,0.960869332902,0,0,0,0,0,earn
3531,0,0,0,0.126045055571,0,0,0.850421801941,0,0,0,acq
3532,0.0111114061982,0.0111119831246,0.0111178685252,0.0111119171177,0.899970068929,0.0111166153029,0.0111200565909,0.0111135881851,0.0111134038965,0.0111130921299,earn
3533,0,0,0,0,0.623204996659,0,0.323453981592,0,0,0,earn
3534,0,0,0.311673929333,0,0,0,0.665465878201,0,0,0,acq
3535,0,0,0,0,0.966661155431,0,0,0,0,0,earn
3536,0,0,0.154629006886,0,0,0,0.762126856218,0,0,0.0528049501813,acq
3537,0,0,0,0,0.975675024932,0,0,0,0,0,earn
3538,0,0.126420952005,0,0.814936071752,0.0237033685457,0,0,0.0271446446074,0,0,crude
3539,0,0,0.756431311866,0,0,0,0,0,0,0.201457597626,acq
3540,0.0142860406121,0.0142868195279,0.0143019251383,0.0142865134748,0.871376232254,0.0142947779902,0.0143007136328,0.014289784821,0.0142892782728,0.0142879142761,earn
3541,0,0.666711396723,0,0,0,0.104007417889,0.0919297787046,0,0.0735906841805,0.0552919784504,interest
3542,0.498903806208,0.180223835099,0,0.0998601903977,0,0,0,0,0.144959579097,0.070369680457,ship
3543,0,0,0.310151786364,0,0,0,0.508504608724,0,0,0.14800550565,acq
3544,0,0,0,0,0.947057377025,0,0,0,0,0,earn
3545,0.0333333438297,0.0333333336796,0.0333333380795,0.0333333336904,0.699999940671,0.0333333354391,0.0333333598879,0.033333334176,0.0333333333512,0.0333333471955,earn
3546,0.0820339498136,0,0.369323255234,0,0.0257032765636,0,0.508301883247,0,0,0,earn
3547,0,0,0,0,0.978047566872,0,0,0,0,0,earn
3548,0.0200000075905,0.0200000001824,0.0200000532192,0.0200000009994,0.819999861382,0.020000003048,0.0200000612259,0.0200000016598,0.0200000011452,0.0200000095476,earn
3549,0.0200000075905,0.0200000001824,0.0200000532172,0.0200000009994,0.819999861379,0.020000003048,0.0200000612306,0.0200000016598,0.0200000011452,0.0200000095476,earn
3550,0.0142857341666,0.0142858037332,0.0142857676181,0.0142857723396,0.871427399419,0.0142858615463,0.0142862031209,0.0142857482902,0.0142857806652,0.0142859291005,earn
3551,0.0200000075905,0.0200000001824,0.0200000532247,0.0200000009994,0.819999861337,0.020000003048,0.0200000612654,0.0200000016598,0.0200000011452,0.0200000095476,earn
3552,0.443025478345,0,0,0.0387264103705,0,0.0220749368623,0,0,0.468542415254,0.0208728289528,trade
3553,0.699999973349,0.0333333349356,0.0333333382385,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333510774,0.0333333333518,0.0333333356583,crude
3554,0,0,0,0.395198657802,0,0,0,0,0.591895442675,0,crude
3555,0,0,0,0,0,0.266661268571,0.622995161735,0,0.0914216858204,0,trade
3556,0.0468386905042,0,0,0.277009943854,0.0363868096336,0,0.0164555502825,0.0447431167156,0.216009586576,0.359430783708,ship
3557,0.0301319336368,0.324173370599,0,0,0,0.125282053643,0.0476720744955,0,0.466245489416,0,trade
3558,0,0.633904116942,0,0,0,0.191090424764,0,0,0.111610516847,0.059284536677,money-fx
3559,0,0.553156406381,0.136332898569,0,0.0314577629295,0.271992382898,0,0,0,0,acq
3560,0,0,0,0,0.368204216934,0.598458539406,0,0,0,0,earn
3561,0,0,0,0,0.300457176653,0.599768276585,0.0933517714888,0,0,0,trade
3562,0,0,0.0273444019137,0,0.454063639105,0.502680705387,0,0,0,0,earn
3563,0.0102830267323,0.0817508392893,0,0.0300891167058,0,0.0233837708433,0.0346077211912,0.152413985097,0.663120652522,0,grain
3564,0,0.0656613578533,0.260914858956,0.0468508269264,0,0,0.352967027301,0,0,0.261975032357,acq
3565,0.483335721111,0.217156513358,0,0,0,0.110722131301,0.179259044812,0,0,0,acq
3566,0,0,0,0,0,0.647752904935,0.32643365271,0,0,0,money-fx
3567,0.0278507469655,0,0,0.0165348059851,0,0,0,0,0,0.942150906505,money-fx
3568,0.451881265995,0.0125055697995,0.0125016480014,0.0125032157892,0.0125001577016,0.0125015834946,0.44809878487,0.0125017233565,0.0125028087456,0.0125032422468,interest
3569,0,0,0,0.0871773773666,0,0,0,0.0461163003179,0.851485480377,0,grain
3570,0,0.749479129863,0,0,0,0,0,0,0,0.232335504736,money-fx
3571,0,0.649444011725,0,0,0.0230247600689,0.167667364338,0.149861276585,0,0,0,acq
3572,0,0,0,0,0,0,0,0,0,0.98235028652,money-fx
3573,0,0.484206089285,0,0,0,0,0.366917409802,0.057812936248,0,0.0852363487679,earn
3574,0,0,0,0,0,0,0.128222046682,0,0.857489401765,0,grain
3575,0,0.63098341664,0,0,0,0.247411777893,0,0,0,0.112014370927,money-fx
3576,0,0.375131431393,0.220407668913,0,0,0.032782735436,0.147287679568,0.0626612640591,0.0820810100594,0.0768438669808,acq
3577,0.181445951033,0.105874797155,0.492428718006,0.0304108448387,0.0184853587783,0,0,0.167507059758,0,0,acq
3578,0,0,0,0,0,0,0,0,0,0.97691851703,money-fx
3579,0,0,0,0.416314634275,0,0.478567412391,0,0.0938807817568,0,0,trade
3580,0,0,0.177055469523,0,0,0.530412402343,0,0.108349025505,0.165428885062,0,acq
3581,0,0,0,0,0,0.439035317706,0.537429917769,0,0,0,acq
3582,0.0235133628424,0.482595202698,0.154254892571,0,0,0.0319228644528,0.0698094660273,0.018676370207,0,0.217172676209,acq
3583,0.165953604358,0.63427197564,0,0,0,0,0.18455218406,0,0,0,earn
3584,0,0,0,0.395168386705,0,0,0,0,0.591925713715,0,crude
3585,0,0.63099233899,0,0,0,0.247410037633,0,0,0,0.112007188836,money-fx
3586,0.0809286537414,0,0.087772892146,0.474338708258,0,0.132129925932,0,0,0,0.203991744236,crude
3587,0,0,0,0,0.972726841419,0,0,0,0,0,earn
3588,0,0,0,0,0.95909066199,0,0,0,0,0,earn
3589,0.0166666857573,0.0166666689098,0.0166668787298,0.0166666700169,0.849999607237,0.0166666978774,0.0166667504494,0.0166666855288,0.0166666732801,0.0166666822131,earn
3590,0.442997795524,0,0,0.0387529800562,0,0.0220738430653,0,0,0.468545245271,0.0208722058828,trade
3591,0,0.0800587440714,0.20069376958,0,0,0.673200240225,0,0,0.0347241618618,0,acq
3592,0.0369477968612,0.802303142321,0,0,0,0,0,0,0.158086880299,0,trade
3593,0,0,0.864385994163,0,0.0856088345576,0,0,0,0,0,earn
3594,0,0.353657724106,0,0.0127825493991,0,0,0,0,0.594206621969,0.0348064863414,trade
3595,0.0301343291725,0.324177754118,0,0,0,0.125286274805,0.0476748755497,0,0.466231688135,0,trade
3596,0,0,0,0,0.960867919921,0,0,0,0,0,earn
3597,0,0,0.646907414293,0.0395418264201,0,0,0.188300685724,0,0,0.117556228663,acq
3598,0.0100012417317,0.0100007667674,0.909987403348,0.0100004559035,0.0100010199349,0.0100010596051,0.0100052506962,0.0100004456805,0.010000876213,0.0100014801202,earn
3599,0.699999973755,0.0333333349192,0.0333333379743,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333509945,0.0333333333518,0.0333333356166,acq
3600,0.280881050801,0.0125045565352,0.0125049841718,0.0125007856136,0.0125001516367,0.426006885101,0.205590308117,0.0125029852844,0.0125038434257,0.0125044493132,interest
3601,0,0,0.300084379496,0,0,0,0.685366610254,0,0,0,crude
3602,0,0,0,0,0,0,0,0,0.661504298496,0.319886723644,trade
3603,0.699999971817,0.0333333349233,0.033333338043,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333528355,0.0333333333518,0.0333333356405,acq
3604,0.122984963228,0.285932205333,0,0.246509869236,0.0712038158714,0.0286194210484,0,0.239987141227,0,0,ship
3605,0.0637389046422,0.785731932915,0.0375936652794,0,0,0.0403059305045,0,0.0696168405225,0,0,trade
3606,0,0,0.257081449698,0,0,0.341358578232,0.287623181192,0.0323376672782,0,0.0763348643285,acq
3607,0,0,0,0,0,0,0.982348271185,0,0,0,earn
3608,0.044482077563,0,0.504160813854,0,0,0.264965623873,0.179331289124,0,0,0,acq
3609,0,0,0,0,0,0.0519250337526,0,0,0,0.928559908363,money-fx
3610,0.0166666857605,0.0166666689102,0.0166668966615,0.0166666700174,0.849999589223,0.0166666978804,0.0166667505179,0.0166666855324,0.0166666732813,0.0166666822157,earn
3611,0,0.35605213774,0.462869989241,0,0,0.0537068766085,0,0,0.0899993159295,0.0315562838078,acq
3612,0,0.468994289254,0,0,0,0.366204032958,0,0.0970009086891,0.0624899417506,0,trade
3613,0,0.96749825203,0,0.024078472921,0,0,0,0,0,0,money-fx
3614,0.414939829365,0,0.385336671413,0,0,0,0,0.164717071349,0,0,acq
3615,0,0,0,0.33190693682,0,0.254886090194,0.153435117383,0,0.245134200375,0,acq
3616,0,0,0,0,0.28728516797,0,0.694107492662,0,0,0,earn
3617,0,0,0,0,0.957142632495,0,0,0,0,0,earn
3618,0.0666938705217,0,0.77291752044,0,0,0,0.143311622297,0,0,0,acq
3619,0,0,0.749425383014,0,0,0.189027578139,0,0,0,0,acq
3620,0.0166666857619,0.0166666689103,0.0166668989643,0.0166666700176,0.849999586402,0.0166666978829,0.0166667510305,0.0166666855328,0.0166666732815,0.0166666822164,earn
3621,0.0166666857578,0.0166666689099,0.0166668821377,0.016666670017,0.849999603748,0.0166666978773,0.0166667505287,0.0166666855294,0.0166666732803,0.0166666822133,earn
3622,0,0,0,0.534045669776,0,0,0,0.129579754406,0.134936128048,0.193216685555,crude
3623,0,0,0,0,0.781067586798,0.1825642416,0,0,0,0,earn
3624,0,0,0.807495873383,0,0,0,0.185945829429,0,0,0,earn
3625,0.165197940909,0.0100003809589,0.754793211326,0.0100003228704,0.0100034014996,0.010000961827,0.0100023349006,0.0100004437389,0.0100005753869,0.0100004265826,earn
3626,0,0.278888723159,0.558292461224,0,0,0,0.152209904355,0,0,0,acq
3627,0.176994073723,0.0111115978979,0.734106506138,0.0111116988305,0.0111150755389,0.0111122842831,0.0111135353087,0.0111116715157,0.0111118663186,0.0111116904453,earn
3628,0,0,0.338384351425,0,0.0859194859047,0,0.553818670816,0,0,0,earn
3629,0,0,0.94704992521,0,0,0,0,0,0,0,acq
3630,0,0,0,0,0.111899209224,0,0,0.0443974514798,0.830974168452,0,grain
3631,0.0166666857562,0.0166666689098,0.0166668754606,0.0166666700167,0.849999610532,0.0166666978714,0.0166667504339,0.0166666855278,0.0166666732799,0.0166666822122,earn
3632,0,0.39646995801,0.580666343184,0,0,0,0,0,0,0,acq
3633,0.17796064807,0.0111115984304,0.733139959017,0.0111116995264,0.0111150425864,0.0111122855034,0.0111135363727,0.0111116722763,0.011111867091,0.0111116911263,earn
3634,0.0166666857615,0.0166666689104,0.0166669017022,0.0166666700176,0.849999583756,0.0166666978826,0.0166667509389,0.0166666855331,0.0166666732816,0.0166666822165,earn
3635,0,0.75078763879,0,0,0,0.144451057531,0.0569588553257,0,0,0.0446604604832,money-fx
3636,0,0.0634272684732,0.159479413416,0.100964631265,0,0.663360273462,0,0,0,0,acq
3637,0,0.741268732789,0,0,0,0.229097145331,0,0,0,0,interest
3638,0,0,0,0,0.0138976578588,0,0.64212258473,0.336023613739,0,0,earn
3639,0,0,0,0,0.973525152788,0,0,0,0,0,earn
3640,0,0.107395822794,0,0,0.0837163927873,0,0.782956684924,0,0,0,earn
3641,0,0,0,0,0.935706311128,0,0,0,0,0,earn
3642,0,0,0,0,0.947056728146,0,0,0,0,0,earn
3643,0,0,0.19587914156,0,0.233968076777,0.480089532462,0,0.0614869794737,0,0,acq
3644,0,0,0,0,0.959088957813,0,0,0,0,0,earn
3645,0.0166666857571,0.0166666689099,0.0166668802879,0.0166666700169,0.849999605739,0.0166666978747,0.0166667503928,0.016666685529,0.0166666732802,0.016666682213,earn
3646,0,0.685653953379,0,0,0,0,0.206694579868,0,0,0.103695891257,acq
3647,0,0,0,0,0.952630850053,0,0,0,0,0,earn
3648,0,0,0,0,0.959088548987,0,0,0,0,0,earn
3649,0,0,0,0,0,0,0.978566654675,0,0,0,earn
3650,0,0,0.96399665765,0,0,0,0,0,0,0,acq
3651,0.699999977068,0.0333333348865,0.0333333377644,0.0333333333335,0.0333333333335,0.0333333333857,0.0333333333362,0.0333333479817,0.0333333333517,0.0333333355588,earn
3652,0,0,0,0,0.974999294906,0,0,0,0,0,earn
3653,0,0.358431053647,0,0.228899410725,0.0218377796791,0,0.388468892362,0,0,0,earn
3654,0.699999971481,0.0333333349454,0.0333333381912,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333529983,0.0333333333518,0.0333333356432,earn
3655,0.0142857277349,0.0142857158662,0.014285858238,0.0142857166463,0.871428298192,0.0142857362704,0.0142857748402,0.0142857277545,0.0142857189502,0.0142857255072,earn
3656,0,0,0.591583094225,0,0.0159775918049,0.189433128035,0.115504611035,0,0.081882610777,0,acq
3657,0.15878058748,0,0.536225699667,0,0,0.287916720165,0,0,0,0,acq
3658,0,0,0,0,0.95295257529,0.0367897800057,0,0,0,0,earn
3659,0.0125006885976,0.012500815562,0.0125018229388,0.0125003242906,0.751236364616,0.148755981335,0.0125023953783,0.0125004245286,0.0125005958157,0.0125005869379,earn
3660,0,0,0,0,0.492140291629,0.368027061003,0,0,0,0.104828779922,earn
3661,0.0166666857581,0.01666666891,0.0166668856609,0.0166666700171,0.84999960026,0.0166666978753,0.0166667504946,0.0166666855299,0.0166666732805,0.0166666822139,earn
3662,0,0,0,0,0.938012042118,0,0,0,0,0.0391292048379,earn
3663,0,0,0,0,0.106774016482,0,0.654847470365,0.211978452867,0.0170227045694,0,earn
3664,0.699999972911,0.0333333349311,0.0333333381323,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333516464,0.0333333333518,0.0333333356383,money-fx
3665,0.109538228214,0.539016943941,0.197249371559,0,0,0.0328145634773,0,0.0507339587212,0,0.0680146671846,acq
3666,0.0166666857607,0.0166666689102,0.0166668933267,0.0166666700174,0.849999592223,0.01666669788,0.0166667508539,0.0166666855319,0.0166666732811,0.0166666822153,earn
3667,0.0166666857552,0.0166666689096,0.0166668707054,0.0166666700166,0.849999615354,0.0166666978698,0.0166667503716,0.0166666855268,0.0166666732795,0.0166666822114,earn
3668,0,0.228918133067,0,0,0,0.736294049999,0,0,0,0,money-fx
3669,0.130935270689,0.186683182059,0.0929975555149,0,0,0.0911573332444,0,0.132725808901,0.361726606833,0,trade
3670,0.69999997358,0.0333333349185,0.0333333380561,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333510916,0.0333333333518,0.0333333356133,acq
3671,0,0,0,0,0.9571423991,0,0,0,0,0,earn
3672,0.014285727735,0.0142857158662,0.0142858585916,0.0142857166463,0.871428297841,0.0142857362699,0.014285774838,0.0142857277546,0.0142857189502,0.0142857255073,earn
3673,0.012500191625,0.0125003298593,0.0125002716833,0.0125004495248,0.887496643299,0.0125004062561,0.0125005981553,0.0125001188048,0.0125003132178,0.0125006775744,earn
3674,0.699999972729,0.0333333349217,0.033333338087,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333518684,0.0333333333518,0.0333333356534,acq
3675,0.699999971787,0.0333333349362,0.0333333382019,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333526724,0.0333333333518,0.0333333356616,acq
3676,0,0,0.677010637282,0,0,0,0.306660047071,0,0,0,acq
3677,0,0,0,0,0.972723446262,0,0,0,0,0,earn
3678,0,0.116376669344,0.658512524871,0,0,0,0.217331109014,0,0,0,acq
3679,0,0.0550271100241,0.0121318974421,0.0438486468001,0,0,0,0.20340136315,0.682812622486,0,grain
3680,0.699999973041,0.0333333349407,0.0333333381468,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333514997,0.0333333333518,0.0333333356307,acq
3681,0,0.175764409342,0.683683052545,0,0,0.13134017821,0,0,0,0,acq
3682,0,0,0,0,0,0.245979270064,0.547218783382,0,0,0.198564311469,earn
3683,0.176464597319,0.720655979276,0,0.0179534461967,0,0.0490415632695,0,0,0,0.0318836576264,trade
3684,0.0215043380615,0.544365501377,0,0,0,0,0,0,0.428905390945,0,trade
3685,0.699999973546,0.0333333349264,0.0333333380497,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.033333351106,0.0333333333518,0.0333333356307,earn
3686,0,0,0.447926398408,0.0258536709966,0,0,0.279584133218,0,0,0.237542577992,acq
3687,0,0,0.242851629373,0,0,0,0.7223581765,0,0,0,acq
3688,0,0,0.497465781436,0,0,0.243146678512,0.0960042768547,0,0.128085105907,0,acq
3689,0,0,0.299498275309,0,0,0.255647980053,0.424262418737,0,0,0,acq
3690,0,0,0,0,0,0,0.962493863677,0,0,0,acq
3691,0.699999971878,0.0333333349369,0.033333338156,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333526691,0.0333333333518,0.0333333356189,acq
3692,0,0,0.483257646511,0,0,0.0904217405617,0,0.0482556531732,0,0.358059085117,acq
3693,0,0,0,0,0.952630040816,0,0,0,0,0,earn
3694,0,0.443935333483,0.454822393907,0,0,0,0.0849598737445,0,0,0,acq
3695,0,0.164667573417,0.177612731146,0,0,0.459918569381,0,0,0,0.162502405919,acq
3696,0,0,0,0,0.957139785683,0,0,0,0,0,earn
3697,0.699999971826,0.0333333349307,0.033333338155,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333526716,0.0333333333518,0.0333333356754,earn
3698,0,0,0,0,0.972723786146,0,0,0,0,0,earn
3699,0.224176461093,0,0.27159073526,0.229269439956,0,0.218568535915,0,0,0.0452819496767,0,acq
3700,0.0166666857554,0.0166666689096,0.0166668698467,0.0166666700166,0.849999616018,0.0166666978704,0.0166667505655,0.0166666855271,0.0166666732795,0.0166666822115,earn
3701,0,0,0,0,0.969998387743,0,0,0,0,0,earn
3702,0.0125002294092,0.0125003995309,0.0125005159472,0.0125006627857,0.887494954408,0.0125007442196,0.0125005542253,0.0125002271823,0.0125004163882,0.0125012959041,earn
3703,0,0,0,0,0.978045905178,0,0,0,0,0,earn
3704,0,0.178286120742,0.354194951721,0,0,0.236616537403,0,0.109733109248,0,0.108345890994,acq
3705,0.0125002173159,0.0125003311432,0.0125016628962,0.0125001867761,0.887495119726,0.012501050574,0.0125006722768,0.0125001886319,0.0125002618034,0.0125003088564,earn
3706,0,0,0,0,0.980846215932,0,0,0,0,0,earn
3707,0.0142857497078,0.014285809913,0.0142858720322,0.0142858047505,0.871427196448,0.0142858419431,0.0142859113065,0.0142858035439,0.0142858249106,0.014286185444,earn
3708,0.0142859969381,0.014286158674,0.014287831502,0.0142859638742,0.871422209816,0.0142871084119,0.0142865887723,0.0142859557464,0.0142860626672,0.0142861235978,earn
3709,0,0,0.614704956364,0,0,0,0.332027538939,0,0.0357639759626,0,acq
3710,0,0,0,0,0,0.287034755535,0.56706943665,0,0,0.119962018469,earn
3711,0.0166666857568,0.0166666689098,0.0166668773415,0.0166666700168,0.849999608682,0.0166666978729,0.0166667504,0.016666685528,0.01666667328,0.0166666822125,earn
3712,0.0166666857574,0.0166666689099,0.0166668806375,0.0166666700169,0.849999605292,0.0166666978727,0.016666750491,0.016666685529,0.0166666732802,0.016666682213,earn
3713,0.512514703885,0,0,0.0644084385676,0,0,0.0709386201617,0,0.340135060559,0,crude
3714,0,0,0,0,0,0.806259062697,0.153731729358,0,0,0,acq
3715,0.699999972566,0.0333333349284,0.0333333380723,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333520643,0.0333333333518,0.0333333356283,earn
3716,0.699999972817,0.0333333349226,0.0333333382354,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333516314,0.0333333333518,0.033333335653,earn
3717,0.699999973977,0.0333333349196,0.0333333380209,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333507031,0.0333333333518,0.0333333356385,earn
3718,0.0142858219437,0.0142859237922,0.0142863001466,0.0142860198481,0.871425665396,0.0142860119928,0.0142861122985,0.014285854556,0.0142859376708,0.014286352355,earn
3719,0.699999973335,0.0333333349223,0.0333333380856,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333512792,0.0333333333518,0.0333333356375,acq
3720,0,0,0.677828244914,0,0.0613971916083,0,0.241327103482,0,0,0,earn
3721,0,0,0.493472630541,0,0,0,0.0953110286316,0,0,0.387873970842,acq
3722,0.0779405839618,0,0.612139385762,0,0,0,0.274916375856,0,0,0,earn
3723,0,0,0.561645735804,0,0,0.163990926398,0.251775570043,0,0,0,acq
3724,0,0,0,0,0.555792059861,0.415632705309,0,0,0,0,earn
3725,0,0,0,0,0.139063213235,0,0.796277128388,0,0.0413541082347,0.0175349535854,earn
3726,0,0.224140209394,0,0,0.103300792279,0,0.635630089218,0,0,0.0298683643621,earn
3727,0.126713038503,0.18074701806,0.155538024422,0,0,0.438567918938,0,0,0,0.089359732242,earn
3728,0.575067992922,0,0,0,0,0.195787458135,0.21163946867,0,0,0,earn
3729,0,0,0,0,0,0,0.92242689844,0,0,0.0580579240124,earn
3730,0,0.228096003898,0,0,0.0698633647695,0,0.693396775524,0,0,0,earn
3731,0.699999972994,0.0333333349384,0.0333333382577,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333513877,0.0333333333518,0.033333335681,earn
3732,0.0196031374789,0.0796339161689,0,0,0,0,0.665022679222,0.228841729779,0,0,earn
3733,0,0,0,0,0.943748773779,0,0,0,0,0,earn
3734,0.699999971228,0.0333333349244,0.0333333381578,0.0333333333335,0.0333333333335,0.0333333333859,0.0333333333362,0.0333333533251,0.0333333333518,0.0333333356234,earn
3735,0,0,0,0,0.976312213255,0,0,0,0,0,earn
3736,0,0,0,0,0.939998803803,0,0,0,0,0,earn
3737,0,0,0,0,0.943749942418,0,0,0,0,0,earn
3738,0.177211113335,0,0.782783836162,0,0,0,0,0,0,0,acq
3739,0.0762960885863,0,0,0,0.0451243982035,0.0504062041882,0.766393834961,0.0574679253238,0,0,earn
3740,0.0142857178148,0.0142857147398,0.0142857388026,0.0142871154808,0.871412431642,0.0142859495611,0.0142926837035,0.0142863837369,0.0142890336403,0.0142892308778,earn
3741,0,0,0.496196836853,0.0808723714988,0,0.0647239258787,0.0904293150729,0,0,0.251646811296,acq
3742,0,0,0.321171963904,0,0,0.375901893487,0,0.269584028742,0,0,acq
3743,0,0,0.401148448217,0,0.0794555678544,0.493462679972,0,0,0,0,acq
3744,0.343478888433,0,0.0845887177349,0.0753817392273,0,0.077745565311,0,0.283607153306,0,0.126104261141,acq
3745,0,0.211176199641,0,0.418985847234,0,0,0.217940048112,0,0.072527931248,0.0738132129953,earn
3746,0,0,0,0,0.169281117871,0,0.757956480085,0,0.0619911604655,0,earn
3747,0,0.277264836665,0,0,0.0635582037869,0.0504255705044,0.600177881942,0,0,0,earn
